id_respuesta,fecha,edad,area,satisfaccion,comentario
R94692,2025-11-21,56.0,Postventa,7,
R94693,2025-11-08,62.0,Soporte,2,
R94694,2025-11-24,,Ventas,3,
R94695,2025-11-07,,Soporte,8,Mal servicio
R94696,2025-11-30,,Soporte,1,Podría mejorar
R94697,2025-11-27,61.0,Postventa,8,
R94698,2025-11-17,,Atención,6,
R94699,2025-11-08,,Atención,4,
R94700,2025-11-12,,Ventas,9,
R94701,2025-11-29,,Soporte,1,
R94702,2025-11-06,60.0,Atención,12,Muy bien
R94703,2025-11-02,,Soporte,4,Mal servicio
R94704,2025-11-04,36.0,Soporte,NS/NC,Podría mejorar
R94705,2025-11-14,34.0,Ventas,5,Rápido
R94706,2025-11-13,,Atención,5,
R94707,2025-11-09,,Postventa,8,
R94708,2025-11-21,30.0,Atención,3,
R94709,2025-11-17,,Soporte,4,Muy bien
R94710,2025-11-12,,Postventa,8,Muy bien
R94711,2025-11-09,,Atención,6,
R94712,2025-11-06,62.0,Atención,8,
R94713,2025-11-18,45.0,Soporte,5,Mal servicio
R94714,2025-11-23,,Postventa,NS/NC,
R94715,2025-11-12,29.0,Atención,1,Rápido
R94716,2025-11-30,,Soporte,1,
R94717,2025-11-27,28.0,Soporte,2,Muy bien
R94718,2025-11-29,31.0,Soporte,1,
R94719,2025-11-12,,Postventa,8,Rápido
R94720,2025-11-22,,Ventas,4,Rápido
R94721,2025-11-09,,Soporte,10,
R94722,2025-11-12,20.0,Ventas,10,Muy bien
R94723,2025-11-04,44.0,Atención,8,
R94724,2025-11-28,,Atención,1,Rápido
R94725,2025-11-11,,Atención,8,Podría mejorar
R94726,2025-11-01,27.0,Soporte,5,
R94727,2025-11-29,,Atención,8,Rápido
R94728,2025-11-28,,Ventas,3,
R94729,2025-11-25,50.0,Soporte,3,Podría mejorar
R94730,2025-11-24,,Atención,9,Muy bien
R94731,2025-11-12,,Atención,12,Excelente
R94732,2025-11-11,63.0,Soporte,2,Mal servicio
R94733,2025-11-30,62.0,Atención,4,
R94734,2025-11-18,,Atención,5,
R94735,2025-11-01,,Atención,5,Excelente
R94736,2025-11-01,33.0,Ventas,2,
R94737,2025-11-26,23.0,Postventa,2,Muy bien
R94738,2025-11-05,,Atención,3,
R94739,2025-11-02,36.0,Ventas,NS/NC,Muy bien
R94740,2025-11-06,,Soporte,5,
R94741,2025-11-01,,Ventas,10,
R94742,2025-11-17,57.0,Soporte,6,Muy bien
R94743,2025-11-16,53.0,Atención,3,Podría mejorar
R94744,2025-11-29,,Soporte,4,
R94745,2025-11-22,23.0,Soporte,5,Excelente
R94746,2025-11-18,21.0,Soporte,4,Mal servicio
R94747,2025-11-25,62.0,Ventas,9,Rápido
R94748,2025-11-23,57.0,Soporte,4,Podría mejorar
R94749,2025-11-01,,Atención,5,
R94750,2025-11-20,43.0,Atención,4,Podría mejorar
R94751,2025-11-15,47.0,Ventas,5,
R94752,2025-11-07,,Soporte,6,
R94753,2025-11-06,,Ventas,1,
R94754,2025-11-07,59.0,Atención,6,
R94755,2025-11-28,,Atención,3,Mal servicio
R94756,2025-11-13,,Soporte,7,Mal servicio
R94757,2025-11-22,64.0,Soporte,9,
R94758,2025-11-21,44.0,Atención,2,Mal servicio
R94759,2025-11-27,,Atención,4,Rápido
R94760,2025-11-23,,Soporte,2,Excelente
R94761,2025-11-30,60.0,Atención,1,Muy bien
R94762,2025-11-06,52.0,Atención,6,
R94763,2025-11-18,28.0,Ventas,12,
R94764,2025-11-28,,Soporte,5,Muy bien
R94765,2025-11-07,,Atención,1,
R94766,2025-11-23,,Ventas,10,
R94767,2025-11-01,,Postventa,2,
R94768,2025-11-07,,Ventas,6,Rápido
R94769,2025-11-07,23.0,Soporte,4,Rápido
R94770,2025-11-03,,Atención,3,Muy bien
R94771,2025-11-05,,Atención,8,
R94772,2025-11-05,,Soporte,5,
R94773,2025-11-13,22.0,Soporte,2,
R94774,2025-11-26,,Soporte,4,Rápido
R94775,2025-11-29,28.0,Atención,4,Podría mejorar
R94776,2025-11-26,,Atención,4,Mal servicio
R94777,2025-11-14,,Soporte,10,Podría mejorar
R94778,2025-11-25,,Atención,3,Mal servicio
R94779,2025-11-07,,Postventa,6,
R94780,2025-11-25,37.0,Postventa,5,Mal servicio
R94781,2025-11-08,,Ventas,NS/NC,
R94782,2025-11-15,,Ventas,9,
R94783,2025-11-01,43.0,Atención,11,
R94784,2025-11-23,,Soporte,4,Mal servicio
R94785,2025-11-27,37.0,Postventa,8,
R94786,2025-11-03,32.0,Atención,6,Mal servicio
R94787,2025-11-29,,Ventas,8,Mal servicio
R94788,2025-11-21,42.0,Atención,5,
R94789,2025-11-08,,Atención,NS/NC,Muy bien
R94790,2025-11-26,28.0,Postventa,NS/NC,
R94791,2025-11-09,,Soporte,8,
R94792,2025-11-07,40.0,Atención,9,
R94793,2025-11-20,54.0,Atención,6,
R94794,2025-11-15,18.0,Soporte,2,Mal servicio
R94795,2025-11-02,,Atención,5,Muy bien
R94796,2025-11-29,,Ventas,6,Excelente
R94797,2025-11-05,,Atención,2,
R94798,2025-11-22,50.0,Atención,5,Muy bien
R94799,2025-11-10,,Soporte,6,
R94800,2025-11-28,,Ventas,10,
R94801,2025-11-30,28.0,Ventas,9,Rápido
R94802,2025-11-07,60.0,Soporte,9,
R94803,2025-11-16,,Postventa,10,
R94804,2025-11-30,,Ventas,2,
R94805,2025-11-13,,Ventas,1,
R94806,2025-11-23,57.0,Postventa,2,
R94807,2025-11-13,51.0,Soporte,6,
R94808,2025-11-27,,Ventas,11,Mal servicio
R94809,2025-11-18,,Atención,8,Muy bien
R94810,2025-11-08,41.0,Soporte,3,
R94811,2025-11-01,,Atención,7,Podría mejorar
R94812,2025-11-16,35.0,Atención,3,
R94813,2025-11-05,,Ventas,8,
R94814,2025-11-10,,Atención,9,Podría mejorar
R94815,2025-11-22,54.0,Ventas,6,Excelente
R94816,2025-11-14,43.0,Ventas,4,Rápido
R94817,2025-11-09,,Atención,5,Podría mejorar
R94818,2025-11-27,45.0,Soporte,7,
R94819,2025-11-10,,Atención,3,
R94820,2025-11-13,36.0,Atención,9,Rápido
R94821,2025-11-01,47.0,Ventas,3,Muy bien
R94822,2025-11-17,,Ventas,2,
R94823,2025-11-07,57.0,Soporte,2,
R94824,2025-11-14,,Atención,7,Podría mejorar
R94825,2025-11-24,20.0,Ventas,5,Mal servicio
R94826,2025-11-30,64.0,Atención,5,
R94827,2025-11-29,,Ventas,6,Podría mejorar
R94828,2025-11-03,52.0,Atención,6,Rápido
R94829,2025-11-30,27.0,Ventas,4,
R94830,2025-11-12,,Soporte,6,
R94831,2025-11-23,,Atención,4,Podría mejorar
R94832,2025-11-01,50.0,Atención,12,
R94833,2025-11-28,37.0,Atención,3,Excelente
R94834,2025-11-13,,Atención,NS/NC,
R94835,2025-11-28,,Ventas,3,
R94836,2025-11-19,55.0,Ventas,8,
R94837,2025-11-01,,Atención,10,Excelente
R94838,2025-11-30,,Soporte,9,Podría mejorar
R94839,2025-11-21,46.0,Ventas,2,
R94840,2025-11-02,,Soporte,2,
R94841,2025-11-19,35.0,Atención,3,Excelente
R94842,2025-11-07,,Atención,4,
R94843,2025-11-02,59.0,Soporte,3,
R94844,2025-11-27,,Ventas,8,Muy bien
R94845,2025-11-27,,Ventas,7,Rápido
R94846,2025-11-25,,Atención,9,Excelente
R94847,2025-11-11,,Ventas,1,
R94848,2025-11-03,65.0,Atención,7,
R94849,2025-11-02,,Soporte,9,
R94850,2025-11-13,,Ventas,1,
R94851,2025-11-03,30.0,Atención,7,Podría mejorar
R94852,2025-11-07,61.0,Soporte,6,
R94853,2025-11-22,,Soporte,4,
R94854,2025-11-02,,Postventa,3,
R94855,2025-11-23,,Atención,1,Mal servicio
R94856,2025-11-11,32.0,Ventas,7,Mal servicio
R94857,2025-11-08,,Soporte,7,
R94858,2025-11-02,51.0,Soporte,6,
R94859,2025-11-16,,Ventas,6,
R94860,2025-11-12,,Ventas,4,Rápido
R94861,2025-11-19,48.0,Atención,7,Excelente
R94862,2025-11-10,,Atención,NS/NC,
R94863,2025-11-26,20.0,Atención,1,Excelente
R94864,2025-11-08,,Soporte,1,
R94865,2025-11-20,,Atención,5,Rápido
R94866,2025-11-17,,Atención,NS/NC,Excelente
R94867,2025-11-20,26.0,Ventas,2,
R94868,2025-11-12,51.0,Atención,7,Muy bien
R94869,2025-11-27,47.0,Atención,6,
R94870,2025-11-28,57.0,Postventa,8,Excelente
R94871,2025-11-13,,Atención,4,Rápido
R94872,2025-11-03,19.0,Postventa,6,Mal servicio
R94873,2025-11-26,61.0,Soporte,4,Muy bien
R94874,2025-11-07,,Soporte,12,
R94875,2025-11-21,,Soporte,4,
R94876,2025-11-19,48.0,Atención,6,Excelente
R94877,2025-11-27,,Atención,6,Mal servicio
R94878,2025-11-09,23.0,Atención,4,
R94879,2025-11-17,,Soporte,2,Rápido
R94880,2025-11-10,,Ventas,1,Muy bien
R94881,2025-11-05,56.0,Postventa,10,
R94882,2025-11-23,26.0,Ventas,7,Excelente
R94883,2025-11-15,,Soporte,5,
R94884,2025-11-10,,Soporte,9,Mal servicio
R94885,2025-11-25,64.0,Atención,5,
R94886,2025-11-15,,Soporte,3,
R94887,2025-11-18,53.0,Atención,1,
R94888,2025-11-09,48.0,Soporte,7,Excelente
R94889,2025-11-30,57.0,Soporte,8,Podría mejorar
R94890,2025-11-27,25.0,Soporte,4,
R94891,2025-11-29,,Atención,6,Mal servicio
R94892,2025-11-15,27.0,Ventas,3,Muy bien
R94893,2025-11-18,,Soporte,4,
R94894,2025-11-14,49.0,Atención,11,Mal servicio
R94895,2025-11-24,,Atención,6,
R94896,2025-11-08,,Ventas,3,Muy bien
R94897,2025-11-29,,Atención,2,Mal servicio
R94898,2025-11-07,,Soporte,9,Rápido
R94899,2025-11-05,,Soporte,6,Excelente
R94900,2025-11-01,47.0,Atención,5,
R94901,2025-11-02,,Soporte,3,Excelente
R94902,2025-11-01,,Soporte,6,Podría mejorar
R94903,2025-11-14,,Atención,8,Muy bien
R94904,2025-11-04,28.0,Ventas,9,Rápido
R94905,2025-11-07,,Soporte,2,
R94906,2025-11-05,32.0,Atención,8,Muy bien
R94907,2025-11-17,,Postventa,6,Excelente
R94908,2025-11-14,,Ventas,4,
R94909,2025-11-19,31.0,Ventas,4,Podría mejorar
R94910,2025-11-18,22.0,Atención,NS/NC,
R94911,2025-11-14,,Ventas,NS/NC,
R94912,2025-11-07,,Ventas,2,Rápido
R94913,2025-11-08,,Ventas,9,
R94914,2025-11-30,51.0,Ventas,6,
R94915,2025-11-28,,Atención,NS/NC,
R94916,2025-11-10,26.0,Atención,NS/NC,Excelente
R94917,2025-11-03,36.0,Atención,3,Excelente
R94918,2025-11-03,,Soporte,3,
R94919,2025-11-10,,Ventas,9,Podría mejorar
R94920,2025-11-18,,Ventas,8,Podría mejorar
R94921,2025-11-17,65.0,Ventas,3,Mal servicio
R94922,2025-11-20,,Atención,2,Excelente
R94923,2025-11-08,57.0,Soporte,6,Mal servicio
R94924,2025-11-20,41.0,Atención,8,
R94925,2025-11-06,42.0,Ventas,3,Rápido
R94926,2025-11-23,,Atención,6,
R94927,2025-11-06,,Soporte,NS/NC,Rápido
R94928,2025-11-05,58.0,Soporte,8,
R94929,2025-11-08,,Atención,4,Muy bien
R94930,2025-11-27,,Soporte,9,
R94931,2025-11-17,28.0,Atención,10,
R94932,2025-11-18,,Atención,6,Excelente
R94933,2025-11-28,34.0,Postventa,3,
R94934,2025-11-11,31.0,Ventas,10,
R94935,2025-11-04,32.0,Atención,10,
R94936,2025-11-06,42.0,Soporte,8,
R94937,2025-11-27,64.0,Atención,12,Podría mejorar
R94938,2025-11-10,,Atención,6,Muy bien
R94939,2025-11-05,,Soporte,2,
R94940,2025-11-19,53.0,Soporte,NS/NC,Mal servicio
R94941,2025-11-05,,Ventas,4,
R94942,2025-11-11,,Soporte,NS/NC,
R94943,2025-11-20,,Postventa,9,
R94944,2025-11-09,59.0,Atención,1,Rápido
R94945,2025-11-14,,Atención,4,
R94946,2025-11-14,,Atención,10,Rápido
R94947,2025-11-11,36.0,Soporte,4,Excelente
R94948,2025-11-04,41.0,Atención,1,
R94949,2025-11-19,46.0,Atención,8,Rápido
R94950,2025-11-28,18.0,Soporte,9,
R94951,2025-11-14,,Postventa,7,
R94952,2025-11-24,57.0,Atención,2,
R94953,2025-11-24,49.0,Ventas,10,
R94954,2025-11-07,,Atención,10,Podría mejorar
R94955,2025-11-05,52.0,Soporte,6,
R94956,2025-11-07,,Ventas,12,
R94957,2025-11-08,35.0,Atención,5,Podría mejorar
R94958,2025-11-10,,Soporte,7,
R94959,2025-11-12,,Atención,7,Muy bien
R94960,2025-11-15,,Atención,5,
R94961,2025-11-20,,Ventas,5,
R94962,2025-11-03,32.0,Postventa,6,
R94963,2025-11-24,,Atención,2,Rápido
R94964,2025-11-22,46.0,Soporte,5,Mal servicio
R94965,2025-11-23,48.0,Ventas,4,
R94966,2025-11-07,48.0,Atención,6,
R94967,2025-11-17,,Atención,6,Muy bien
R94968,2025-11-11,38.0,Atención,5,
R94969,2025-11-18,,Soporte,9,Excelente
R94970,2025-11-24,47.0,Postventa,9,
R94971,2025-11-06,55.0,Atención,4,Excelente
R94972,2025-11-08,,Ventas,8,
R94973,2025-11-26,37.0,Atención,2,Muy bien
R94974,2025-11-06,,Atención,7,
R94975,2025-11-17,,Atención,5,Podría mejorar
R94976,2025-11-20,,Atención,5,Mal servicio
R94977,2025-11-27,,Soporte,6,
R94978,2025-11-05,44.0,Soporte,3,
R94979,2025-11-16,39.0,Ventas,10,Rápido
R94980,2025-11-01,,Ventas,6,
R94981,2025-11-28,20.0,Atención,1,
R94982,2025-11-28,,Postventa,5,Excelente
R94983,2025-11-24,,Atención,6,Mal servicio
R94984,2025-11-10,39.0,Ventas,2,Rápido
R94985,2025-11-15,,Ventas,3,
R94986,2025-11-25,,Postventa,11,
R94987,2025-11-20,,Ventas,6,
R94988,2025-11-06,,Soporte,4,Muy bien
R94989,2025-11-07,,Postventa,6,
R94990,2025-11-18,,Soporte,5,
R94991,2025-11-29,,Postventa,9,Muy bien
R94992,2025-11-13,,Ventas,4,
R94993,2025-11-14,,Atención,5,Muy bien
R94994,2025-11-15,64.0,Soporte,9,Mal servicio
R94995,2025-11-22,22.0,Atención,6,
R94996,2025-11-12,,Atención,9,
R94997,2025-11-28,22.0,Postventa,5,
R94998,2025-11-29,32.0,Atención,7,Muy bien
R94999,2025-11-08,55.0,Atención,7,Mal servicio
R95000,2025-11-10,,Soporte,2,Excelente
R95001,2025-11-06,52.0,Postventa,7,
R95002,2025-11-30,,Postventa,6,Podría mejorar
R95003,2025-11-18,19.0,Soporte,8,Mal servicio
R95004,2025-11-08,57.0,Atención,NS/NC,Podría mejorar
R95005,2025-11-04,,Soporte,5,Excelente
R95006,2025-11-27,45.0,Atención,9,Podría mejorar
R95007,2025-11-09,,Soporte,6,
R95008,2025-11-22,48.0,Soporte,5,Podría mejorar
R95009,2025-11-26,21.0,Ventas,11,
R95010,2025-11-28,65.0,Soporte,1,Podría mejorar
R95011,2025-11-21,37.0,Atención,10,
R95012,2025-11-02,28.0,Atención,6,
R95013,2025-11-16,,Soporte,8,
R95014,2025-11-28,19.0,Ventas,3,
R95015,2025-11-17,61.0,Soporte,3,Podría mejorar
R95016,2025-11-24,,Atención,5,
R95017,2025-11-05,25.0,Atención,5,Podría mejorar
R95018,2025-11-25,,Atención,NS/NC,
R95019,2025-11-23,,Soporte,1,Rápido
R95020,2025-11-28,44.0,Ventas,2,
R95021,2025-11-20,,Ventas,4,
R95022,2025-11-08,65.0,Soporte,9,Podría mejorar
R95023,2025-11-18,,Soporte,7,
R95024,2025-11-22,,Postventa,4,Mal servicio
R95025,2025-11-08,,Soporte,6,Excelente
R95026,2025-11-20,18.0,Atención,8,
R95027,2025-11-04,26.0,Soporte,12,
R95028,2025-11-13,,Soporte,4,
R95029,2025-11-13,32.0,Atención,2,
R95030,2025-11-25,,Ventas,9,Excelente
R95031,2025-11-14,41.0,Soporte,2,Podría mejorar
R95032,2025-11-23,,Soporte,2,Muy bien
R95033,2025-11-06,19.0,Atención,8,
R95034,2025-11-28,,Soporte,4,Rápido
R95035,2025-11-01,,Postventa,NS/NC,Rápido
R95036,2025-11-19,,Ventas,7,Muy bien
R95037,2025-11-25,32.0,Postventa,1,Excelente
R95038,2025-11-06,,Postventa,3,
R95039,2025-11-05,,Postventa,2,
R95040,2025-11-09,19.0,Atención,1,
R95041,2025-11-15,,Soporte,6,
R95042,2025-11-10,54.0,Atención,8,Excelente
R95043,2025-11-12,,Postventa,10,
R95044,2025-11-23,,Soporte,12,
R95045,2025-11-23,,Soporte,10,Muy bien
R95046,2025-11-20,,Atención,7,Mal servicio
R95047,2025-11-06,,Atención,4,Excelente
R95048,2025-11-16,,Soporte,2,
R95049,2025-11-25,,Soporte,7,Mal servicio
R95050,2025-11-22,,Postventa,8,
R95051,2025-11-04,40.0,Atención,7,Muy bien
R95052,2025-11-10,58.0,Atención,5,
R95053,2025-11-03,,Ventas,10,Muy bien
R95054,2025-11-10,45.0,Ventas,7,
R95055,2025-11-16,,Soporte,5,Excelente
R95056,2025-11-12,58.0,Soporte,5,
R95057,2025-11-14,48.0,Atención,2,
R95058,2025-11-12,,Atención,9,Muy bien
R95059,2025-11-07,,Ventas,1,
R95060,2025-11-23,,Soporte,8,
R95061,2025-11-28,,Atención,2,
R95062,2025-11-29,,Atención,4,
R95063,2025-11-26,,Postventa,NS/NC,
R95064,2025-11-13,57.0,Ventas,2,
R95065,2025-11-19,,Ventas,5,
R95066,2025-11-01,44.0,Ventas,4,
R95067,2025-11-30,,Atención,10,
R95068,2025-11-07,47.0,Ventas,4,
R95069,2025-11-29,23.0,Soporte,6,Mal servicio
R95070,2025-11-24,,Atención,11,
R95071,2025-11-13,25.0,Atención,1,Rápido
R95072,2025-11-28,22.0,Ventas,9,Rápido
R95073,2025-11-21,,Soporte,7,Podría mejorar
R95074,2025-11-21,,Atención,9,
R95075,2025-11-15,19.0,Soporte,6,Excelente
R95076,2025-11-27,,Postventa,4,
R95077,2025-11-27,30.0,Postventa,8,Excelente
R95078,2025-11-22,47.0,Postventa,4,
R95079,2025-11-29,,Atención,9,Muy bien
R95080,2025-11-04,24.0,Atención,1,
R95081,2025-11-12,,Soporte,6,Muy bien
R95082,2025-11-11,49.0,Atención,2,Mal servicio
R95083,2025-11-19,18.0,Atención,8,
R95084,2025-11-22,,Soporte,2,
R95085,2025-11-27,,Atención,5,
R95086,2025-11-20,,Atención,10,
R95087,2025-11-21,,Atención,4,
R95088,2025-11-14,,Ventas,6,Excelente
R95089,2025-11-17,48.0,Postventa,8,
R95090,2025-11-23,,Soporte,5,
R95091,2025-11-22,33.0,Postventa,11,Muy bien
R95092,2025-11-18,61.0,Ventas,3,Mal servicio
R95093,2025-11-08,,Soporte,5,
R95094,2025-11-12,20.0,Soporte,5,
R95095,2025-11-28,,Soporte,6,Excelente
R95096,2025-11-17,,Ventas,3,
R95097,2025-11-05,,Atención,3,
R95098,2025-11-06,,Soporte,NS/NC,Excelente
R95099,2025-11-06,,Postventa,5,
R95100,2025-11-02,,Atención,5,Rápido
R95101,2025-11-12,25.0,Ventas,10,
R95102,2025-11-04,,Atención,8,Excelente
R95103,2025-11-11,,Ventas,3,
R95104,2025-11-02,,Postventa,8,Podría mejorar
R95105,2025-11-08,,Postventa,NS/NC,
R95106,2025-11-26,,Atención,6,Muy bien
R95107,2025-11-23,20.0,Soporte,3,Mal servicio
R95108,2025-11-19,28.0,Atención,11,
R95109,2025-11-19,36.0,Ventas,7,Podría mejorar
R95110,2025-11-01,51.0,Ventas,2,Podría mejorar
R95111,2025-11-18,26.0,Atención,8,
R95112,2025-11-23,22.0,Ventas,5,Excelente
R95113,2025-11-30,34.0,Soporte,6,
R95114,2025-11-13,42.0,Atención,2,
R95115,2025-11-28,,Ventas,NS/NC,Rápido
R95116,2025-11-14,55.0,Soporte,5,Muy bien
R95117,2025-11-06,,Atención,4,Rápido
R95118,2025-11-19,,Soporte,2,
R95119,2025-11-27,,Atención,8,Mal servicio
R95120,2025-11-11,36.0,Atención,1,
R95121,2025-11-14,64.0,Soporte,2,
R95122,2025-11-07,,Postventa,10,
R95123,2025-11-05,,Soporte,6,
R95124,2025-11-14,28.0,Soporte,6,Podría mejorar
R95125,2025-11-28,37.0,Ventas,4,
R95126,2025-11-10,,Atención,1,Muy bien
R95127,2025-11-15,27.0,Atención,NS/NC,
R95128,2025-11-12,50.0,Soporte,NS/NC,
R95129,2025-11-24,64.0,Soporte,9,Excelente
R95130,2025-11-29,,Ventas,9,
R95131,2025-11-03,,Soporte,9,
R95132,2025-11-08,30.0,Postventa,7,
R95133,2025-11-27,,Atención,4,
R95134,2025-11-15,,Atención,4,Mal servicio
R95135,2025-11-01,53.0,Postventa,NS/NC,Podría mejorar
R95136,2025-11-02,37.0,Soporte,7,Mal servicio
R95137,2025-11-29,50.0,Ventas,NS/NC,Mal servicio
R95138,2025-11-11,,Soporte,6,
R95139,2025-11-08,50.0,Soporte,6,Rápido
R95140,2025-11-24,48.0,Atención,8,Mal servicio
R95141,2025-11-07,,Postventa,8,Podría mejorar
R95142,2025-11-10,63.0,Ventas,5,
R95143,2025-11-21,,Soporte,3,
R95144,2025-11-03,,Soporte,10,
R95145,2025-11-17,56.0,Soporte,7,Muy bien
R95146,2025-11-15,35.0,Soporte,1,
R95147,2025-11-21,,Ventas,NS/NC,
R95148,2025-11-30,54.0,Atención,4,Excelente
R95149,2025-11-24,,Postventa,3,
R95150,2025-11-10,29.0,Postventa,3,Excelente
R95151,2025-11-18,,Ventas,1,
R95152,2025-11-21,,Atención,NS/NC,Rápido
R95153,2025-11-20,,Ventas,7,
R95154,2025-11-07,,Atención,6,
R95155,2025-11-08,22.0,Atención,4,Muy bien
R95156,2025-11-25,,Atención,6,Rápido
R95157,2025-11-07,53.0,Soporte,12,Muy bien
R95158,2025-11-04,,Soporte,10,Muy bien
R95159,2025-11-06,,Postventa,8,
R95160,2025-11-30,33.0,Soporte,8,Excelente
R95161,2025-11-11,60.0,Atención,3,
R95162,2025-11-11,,Soporte,5,
R95163,2025-11-19,,Atención,4,Podría mejorar
R95164,2025-11-16,,Atención,NS/NC,Podría mejorar
R95165,2025-11-29,,Soporte,5,
R95166,2025-11-28,,Soporte,3,Rápido
R95167,2025-11-14,54.0,Soporte,10,
R95168,2025-11-23,,Ventas,2,Excelente
R95169,2025-11-23,,Atención,5,Rápido
R95170,2025-11-08,21.0,Atención,9,
R95171,2025-11-21,,Soporte,8,Mal servicio
R95172,2025-11-11,19.0,Atención,1,Muy bien
R95173,2025-11-21,,Atención,2,Muy bien
R95174,2025-11-18,,Atención,10,
R95175,2025-11-05,,Soporte,NS/NC,Muy bien
R95176,2025-11-07,42.0,Atención,2,
R95177,2025-11-27,,Ventas,5,Rápido
R95178,2025-11-08,,Ventas,3,Excelente
R95179,2025-11-19,,Ventas,2,Podría mejorar
R95180,2025-11-22,,Atención,8,
R95181,2025-11-22,35.0,Atención,4,Rápido
R95182,2025-11-22,,Soporte,2,
R95183,2025-11-04,,Atención,7,
R95184,2025-11-28,31.0,Soporte,7,Podría mejorar
R95185,2025-11-17,62.0,Atención,6,Muy bien
R95186,2025-11-18,,Atención,5,
R95187,2025-11-05,30.0,Soporte,6,
R95188,2025-11-22,,Atención,5,
R95189,2025-11-12,,Atención,1,
R95190,2025-11-06,,Soporte,1,Podría mejorar
R95191,2025-11-01,,Soporte,4,Muy bien
R95192,2025-11-11,,Ventas,9,
R95193,2025-11-15,19.0,Soporte,5,
R95194,2025-11-04,,Atención,6,
R95195,2025-11-19,,Atención,NS/NC,
R95196,2025-11-18,33.0,Ventas,7,Excelente
R95197,2025-11-07,,Soporte,5,Muy bien
R95198,2025-11-26,52.0,Atención,5,
R95199,2025-11-11,29.0,Atención,1,
R95200,2025-11-08,27.0,Ventas,9,
R95201,2025-11-12,,Soporte,8,Excelente
R95202,2025-11-30,57.0,Soporte,1,
R95203,2025-11-30,65.0,Atención,6,
R95204,2025-11-11,45.0,Ventas,6,Podría mejorar
R95205,2025-11-03,,Soporte,3,
R95206,2025-11-07,19.0,Atención,6,Mal servicio
R95207,2025-11-22,,Ventas,1,
R95208,2025-11-09,,Atención,5,
R95209,2025-11-23,23.0,Ventas,1,Muy bien
R95210,2025-11-28,19.0,Atención,4,Mal servicio
R95211,2025-11-17,,Soporte,1,
R95212,2025-11-16,33.0,Soporte,9,
R95213,2025-11-15,54.0,Soporte,10,
R95214,2025-11-30,44.0,Ventas,NS/NC,
R95215,2025-11-16,37.0,Atención,2,
R95216,2025-11-07,,Ventas,5,Muy bien
R95217,2025-11-20,46.0,Soporte,5,Rápido
R95218,2025-11-15,,Atención,5,
R95219,2025-11-28,,Atención,2,
R95220,2025-11-01,,Ventas,6,Muy bien
R95221,2025-11-17,50.0,Soporte,5,
R95222,2025-11-29,65.0,Atención,1,
R95223,2025-11-21,,Soporte,6,Mal servicio
R95224,2025-11-24,,Atención,5,Rápido
R95225,2025-11-06,31.0,Soporte,4,
R95226,2025-11-23,,Atención,NS/NC,Podría mejorar
R95227,2025-11-20,,Postventa,8,
R95228,2025-11-13,,Soporte,5,
R95229,2025-11-13,31.0,Atención,5,
R95230,2025-11-09,,Atención,2,
R95231,2025-11-23,55.0,Soporte,10,
R95232,2025-11-24,,Soporte,6,Rápido
R95233,2025-11-24,57.0,Soporte,4,
R95234,2025-11-30,,Soporte,4,Mal servicio
R95235,2025-11-12,33.0,Soporte,5,Muy bien
R95236,2025-11-11,45.0,Atención,6,
R95237,2025-11-13,19.0,Atención,9,Podría mejorar
R95238,2025-11-23,63.0,Ventas,8,Muy bien
R95239,2025-11-26,21.0,Soporte,7,
R95240,2025-11-07,,Ventas,3,
R95241,2025-11-22,,Postventa,8,Excelente
R95242,2025-11-02,61.0,Ventas,1,Excelente
R95243,2025-11-23,20.0,Ventas,5,Rápido
R95244,2025-11-28,,Soporte,5,Mal servicio
R95245,2025-11-24,,Atención,12,
R95246,2025-11-21,,Soporte,10,
R95247,2025-11-07,,Soporte,6,Muy bien
R95248,2025-11-04,56.0,Soporte,NS/NC,
R95249,2025-11-27,,Postventa,3,
R95250,2025-11-11,62.0,Ventas,9,Podría mejorar
R95251,2025-11-19,,Atención,1,
R95252,2025-11-25,,Soporte,7,Rápido
R95253,2025-11-02,42.0,Ventas,10,
R95254,2025-11-17,,Atención,1,Excelente
R95255,2025-11-26,41.0,Atención,6,Mal servicio
R95256,2025-11-14,56.0,Ventas,2,
R95257,2025-11-30,,Postventa,6,Muy bien
R95258,2025-11-09,20.0,Atención,1,Excelente
R95259,2025-11-06,,Soporte,5,
R95260,2025-11-04,53.0,Atención,1,
R95261,2025-11-24,,Soporte,5,
R95262,2025-11-06,33.0,Atención,9,Muy bien
R95263,2025-11-01,,Atención,6,Mal servicio
R95264,2025-11-18,18.0,Atención,4,Podría mejorar
R95265,2025-11-10,48.0,Ventas,7,
R95266,2025-11-29,,Soporte,10,Rápido
R95267,2025-11-01,,Postventa,10,
R95268,2025-11-19,51.0,Atención,5,
R95269,2025-11-10,39.0,Soporte,8,Podría mejorar
R95270,2025-11-25,39.0,Atención,4,Muy bien
R95271,2025-11-03,56.0,Atención,6,
R95272,2025-11-03,,Postventa,4,Muy bien
R95273,2025-11-28,,Ventas,NS/NC,Mal servicio
R95274,2025-11-05,41.0,Atención,6,
R95275,2025-11-28,,Atención,8,Mal servicio
R95276,2025-11-05,,Soporte,1,Rápido
R95277,2025-11-22,18.0,Atención,6,
R95278,2025-11-25,22.0,Atención,6,Mal servicio
R95279,2025-11-25,,Ventas,1,Excelente
