"id_respuesta","fecha","edad","area","satisfaccion","comentario"
"R82707","2025-11-10","20","Atencion","8"," "
"R82709","2025-11-19","43","Soporte","2","Mal servicio"
"R82711","2025-11-27","27","Ventas","5","Podria mejorar"
"R82712","2025-11-07","28","Ventas","6","Podria mejorar"
"R82717","2025-11-08","43","Soporte","7","Excelente"
"R82718","2025-11-06","40","Soporte","6"," "
"R82721","2025-11-15","18","Atencion","7"," "
"R82723","2025-11-26","63","Soporte","8","Podria mejorar"
"R82724","2025-11-22","21","Soporte","7","Muy bien"
"R82725","2025-11-16","55","Soporte","8","Rapido"
"R82726","2025-11-01","22","Soporte","3"," "
"R82729","2025-11-23","32","Ventas","6","Rapido"
"R82730","2025-11-29","60","Soporte","5","Excelente"
"R82734","2025-11-04","36","Ventas","5","Podria mejorar"
"R82737","2025-11-25","36","Soporte","4"," "
"R82740","2025-11-14","25","Postventa","7"," "
"R82744","2025-11-07","21","Postventa","9","Mal servicio"
"R82745","2025-11-03","33","Ventas","5"," "
"R82748","2025-11-04","64","Atencion","3","Muy bien"
"R82750","2025-11-03","59","Atencion","6"," "
"R82751","2025-11-12","43","Atencion","5","Muy bien"
"R82756","2025-11-01","36","Ventas","9","Podria mejorar"
"R82757","2025-11-05","36","Atencion","8","Excelente"
"R82758","2025-11-01","22","Atencion","5"," "
"R82759","2025-11-25","27","Soporte","2"," "
"R82763","2025-11-14","65","Atencion","8"," "
"R82769","2025-11-21","19","Soporte","4"," "
"R82771","2025-11-18","22","Atencion","4","Podria mejorar"
"R82773","2025-11-14","40","Atencion","1","Muy bien"
"R82774","2025-11-21","34","Atencion","7"," "
"R82775","2025-11-24","56","Atencion","3"," "
"R82779","2025-11-24","45","Soporte","7"," "
"R82787","2025-11-18","64","Ventas","5"," "
"R82788","2025-11-10","30","Atencion","7"," "
"R82789","2025-11-04","21","Soporte","1","Excelente"
"R82790","2025-11-23","50","Soporte","4","Excelente"
"R82792","2025-11-29","43","Ventas","6","Muy bien"
"R82793","2025-11-22","63","Soporte","3","Rapido"
"R82796","2025-11-30","25","Atencion","6"," "
"R82798","2025-11-01","42","Soporte","7","Mal servicio"
"R82800","2025-11-04","27","Ventas","6"," "
"R82802","2025-11-29","32","Soporte","10","Mal servicio"
"R82806","2025-11-19","27","Soporte","8","Muy bien"
"R82807","2025-11-23","53","Atencion","2"," "
"R82808","2025-11-09","59","Soporte","6","Mal servicio"
"R82809","2025-11-13","26","Atencion","2"," "
"R82812","2025-11-05","25","Soporte","3"," "
"R82813","2025-11-01","40","Atencion","10","Rapido"
"R82818","2025-11-21","30","Ventas","6"," "
"R82822","2025-11-14","48","Atencion","5","Muy bien"
"R82823","2025-11-04","62","Atencion","3"," "
"R82824","2025-11-03","33","Soporte","1"," "
"R82830","2025-11-25","53","Ventas","4"," "
"R82833","2025-11-29","32","Soporte","9","Muy bien"
"R82834","2025-11-03","19","Soporte","9"," "
"R82836","2025-11-12","29","Atencion","8","Podria mejorar"
"R82838","2025-11-26","51","Atencion","1"," "
"R82840","2025-11-13","36","Ventas","7","Excelente"
"R82841","2025-11-03","19","Atencion","3"," "
"R82843","2025-11-12","29","Atencion","2"," "
"R82844","2025-11-22","52","Atencion","2","Podria mejorar"
"R82849","2025-11-21","63","Atencion","6","Excelente"
"R82850","2025-11-24","49","Soporte","7"," "
"R82854","2025-11-05","25","Soporte","1"," "
"R82855","2025-11-04","23","Soporte","3","Mal servicio"
"R82857","2025-11-20","49","Soporte","10","Excelente"
"R82860","2025-11-01","62","Postventa","5"," "
"R82863","2025-11-16","60","Postventa","3","Muy bien"
"R82866","2025-11-04","36","Ventas","1"," "
"R82869","2025-11-20","20","Soporte","1","Mal servicio"
"R82870","2025-11-01","63","Soporte","1","Podria mejorar"
"R82871","2025-11-30","25","Atencion","10"," "
"R82872","2025-11-23","23","Atencion","2","Podria mejorar"
"R82873","2025-11-13","56","Atencion","6"," "
"R82875","2025-11-24","37","Soporte","10"," "
"R82876","2025-11-20","37","Soporte","8"," "
"R82878","2025-11-19","48","Soporte","8"," "
"R82882","2025-11-03","34","Soporte","7"," "
"R82884","2025-11-19","65","Atencion","6","Mal servicio"
"R82886","2025-11-08","61","Ventas","7","Muy bien"
"R82887","2025-11-17","25","Soporte","3"," "
"R82888","2025-11-06","20","Postventa","5"," "
"R82889","2025-11-24","46","Atencion","3","Muy bien"
"R82892","2025-11-17","27","Atencion","6"," "
"R82893","2025-11-21","40","Soporte","7"," "
"R82895","2025-11-03","21","Soporte","8"," "
"R82900","2025-11-19","23","Atencion","2","Rapido"
"R82901","2025-11-05","43","Atencion","10"," "
"R82902","2025-11-24","35","Soporte","10","Rapido"
"R82903","2025-11-16","42","Atencion","2","Excelente"
"R82906","2025-11-07","63","Ventas","3","Podria mejorar"
"R82908","2025-11-10","33","Soporte","7","Rapido"
"R82911","2025-11-02","35","Soporte","2","Mal servicio"
"R82913","2025-11-15","53","Soporte","2"," "
"R82917","2025-11-15","55","Ventas","1"," "
"R82919","2025-11-06","35","Soporte","2"," "
"R82927","2025-11-06","43","Atencion","3","Podria mejorar"
"R82928","2025-11-27","48","Atencion","7","Muy bien"
"R82929","2025-11-22","63","Atencion","6","Mal servicio"
"R82932","2025-11-05","51","Postventa","5"," "
"R82934","2025-11-15","41","Postventa","8","Rapido"
"R82936","2025-11-29","50","Ventas","10","Muy bien"
"R82939","2025-11-28","26","Postventa","6"," "
"R82948","2025-11-27","62","Soporte","4"," "
"R82949","2025-11-13","24","Ventas","7","Excelente"
"R82954","2025-11-25","25","Atencion","3","Mal servicio"
"R82955","2025-11-07","57","Atencion","9","Podria mejorar"
"R82957","2025-11-04","53","Atencion","3","Muy bien"
"R82958","2025-11-13","57","Soporte","5","Mal servicio"
"R82961","2025-11-23","42","Atencion","3","Podria mejorar"
"R82962","2025-11-17","50","Soporte","2","Rapido"
"R82968","2025-11-19","52","Soporte","6","Podria mejorar"
"R82969","2025-11-29","30","Ventas","7","Mal servicio"
"R82973","2025-11-12","48","Atencion","1","Mal servicio"
"R82974","2025-11-15","55","Soporte","7"," "
"R82975","2025-11-14","65","Soporte","8"," "
"R82982","2025-11-24","42","Atencion","8","Muy bien"
"R82983","2025-11-16","23","Ventas","1","Rapido"
"R82985","2025-11-20","45","Ventas","4"," "
"R82990","2025-11-19","40","Ventas","5"," "
"R82994","2025-11-16","39","Ventas","8","Excelente"
"R82995","2025-11-18","50","Atencion","7","Mal servicio"
"R82996","2025-11-16","57","Atencion","10"," "
"R82997","2025-11-18","30","Atencion","9"," "
"R82999","2025-11-20","62","Soporte","10"," "
"R83000","2025-11-02","33","Atencion","9"," "
"R83001","2025-11-03","65","Postventa","1"," "
"R83002","2025-11-20","48","Ventas","4","Rapido"
"R83003","2025-11-15","54","Atencion","7","Mal servicio"
"R83004","2025-11-23","37","Atencion","9"," "
"R83006","2025-11-17","34","Atencion","7"," "
"R83012","2025-11-30","62","Atencion","6"," "
"R83014","2025-11-15","38","Atencion","5","Podria mejorar"
"R83015","2025-11-02","31","Soporte","5"," "
"R83016","2025-11-26","28","Soporte","3","Mal servicio"
"R83017","2025-11-26","65","Postventa","8","Excelente"
"R83018","2025-11-29","54","Soporte","5"," "
"R83021","2025-11-05","24","Ventas","3"," "
"R83023","2025-11-16","30","Atencion","5"," "
"R83025","2025-11-04","18","Ventas","9"," "
"R83026","2025-11-26","29","Atencion","9","Rapido"
"R83030","2025-11-29","53","Ventas","10","Podria mejorar"
"R83033","2025-11-01","54","Atencion","5","Rapido"
"R83034","2025-11-19","32","Ventas","5","Mal servicio"
"R83037","2025-11-05","20","Soporte","5"," "
"R83039","2025-11-09","52","Atencion","9","Podria mejorar"
"R83041","2025-11-24","53","Soporte","2","Rapido"
"R83043","2025-11-30","23","Postventa","4"," "
"R83044","2025-11-06","18","Atencion","7"," "
"R83051","2025-11-18","45","Soporte","2","Mal servicio"
"R83052","2025-11-13","59","Ventas","3"," "
"R83053","2025-11-30","53","Atencion","1"," "
"R83056","2025-11-21","33","Soporte","5"," "
"R83058","2025-11-24","48","Postventa","8","Rapido"
"R83064","2025-11-05","28","Ventas","7","Excelente"
"R83067","2025-11-30","27","Soporte","3"," "
"R83068","2025-11-29","24","Soporte","3"," "
"R83069","2025-11-23","40","Soporte","3"," "
"R83070","2025-11-08","51","Ventas","9"," "
"R83071","2025-11-24","30","Atencion","1"," "
"R83073","2025-11-15","39","Atencion","8"," "
"R83075","2025-11-04","39","Postventa","6"," "
"R83077","2025-11-02","64","Atencion","5"," "
"R83079","2025-11-06","52","Ventas","6"," "
"R83083","2025-11-15","60","Atencion","6","Rapido"
"R83084","2025-11-23","58","Soporte","2"," "
"R83087","2025-11-14","48","Soporte","4","Mal servicio"
"R83090","2025-11-11","46","Ventas","1","Rapido"
"R83091","2025-11-11","23","Postventa","7"," "
"R83095","2025-11-30","48","Soporte","3","Excelente"
"R83096","2025-11-19","23","Ventas","5"," "
"R83097","2025-11-17","36","Atencion","1","Mal servicio"
"R83101","2025-11-12","41","Atencion","10","Mal servicio"
"R83103","2025-11-22","27","Soporte","7"," "
"R83104","2025-11-30","48","Ventas","9","Rapido"
"R83106","2025-11-04","62","Ventas","3","Rapido"
"R83112","2025-11-13","65","Atencion","2"," "
"R83115","2025-11-23","62","Atencion","4"," "
"R83117","2025-11-02","42","Atencion","6"," "
"R83120","2025-11-03","21","Postventa","4"," "
"R83122","2025-11-12","37","Postventa","4","Mal servicio"
"R83125","2025-11-06","59","Postventa","10","Mal servicio"
"R83126","2025-11-26","29","Soporte","3","Mal servicio"
"R83129","2025-11-17","55","Atencion","5","Muy bien"
"R83130","2025-11-16","27","Soporte","5"," "
"R83132","2025-11-12","65","Atencion","8"," "
"R83135","2025-11-22","62","Ventas","1","Muy bien"
"R83136","2025-11-14","28","Postventa","7","Muy bien"
"R83137","2025-11-26","43","Ventas","7"," "
"R83138","2025-11-04","41","Atencion","7"," "
"R83139","2025-11-07","20","Postventa","5","Muy bien"
"R83141","2025-11-06","43","Ventas","4"," "
"R83144","2025-11-27","43","Atencion","2"," "
"R83145","2025-11-25","56","Atencion","3","Excelente"
"R83147","2025-11-05","19","Atencion","8"," "
"R83148","2025-11-24","30","Atencion","5"," "
"R83149","2025-11-26","28","Atencion","6","Muy bien"
"R83151","2025-11-11","55","Soporte","6","Podria mejorar"
"R83156","2025-11-29","49","Atencion","8","Excelente"
"R83157","2025-11-25","38","Atencion","5"," "
"R83163","2025-11-30","25","Ventas","6","Muy bien"
"R83166","2025-11-10","38","Postventa","7"," "
"R83175","2025-11-11","32","Atencion","8"," "
"R83176","2025-11-26","29","Atencion","5"," "
"R83177","2025-11-09","49","Atencion","1"," "
"R83178","2025-11-07","56","Ventas","5","Podria mejorar"
"R83184","2025-11-12","62","Atencion","6","Excelente"
"R83190","2025-11-17","53","Atencion","6"," "
"R83192","2025-11-19","59","Soporte","7"," "
"R83197","2025-11-02","23","Atencion","7"," "
"R83202","2025-11-03","59","Atencion","8","Mal servicio"
"R83203","2025-11-23","55","Ventas","1","Mal servicio"
"R83207","2025-11-26","56","Soporte","9"," "
"R83214","2025-11-13","39","Soporte","6","Podria mejorar"
"R83218","2025-11-29","28","Atencion","8"," "
"R83222","2025-11-27","58","Soporte","7","Podria mejorar"
"R83227","2025-11-14","39","Atencion","3"," "
"R83228","2025-11-24","30","Soporte","4"," "
"R83230","2025-11-04","37","Soporte","6","Podria mejorar"
"R83231","2025-11-09","40","Atencion","2"," "
"R83232","2025-11-19","28","Postventa","6","Rapido"
"R83236","2025-11-13","37","Ventas","5"," "
"R83240","2025-11-07","38","Soporte","8"," "
"R83242","2025-11-06","43","Atencion","4"," "
"R83246","2025-11-20","19","Ventas","5","Podria mejorar"
"R83247","2025-11-23","18","Atencion","4"," "
"R83249","2025-11-08","19","Soporte","2"," "
"R83250","2025-11-05","23","Ventas","1"," "
"R83251","2025-11-28","41","Ventas","7"," "
"R83252","2025-11-08","25","Atencion","7","Muy bien"
"R83253","2025-11-09","56","Atencion","1"," "
"R83258","2025-11-07","35","Soporte","9"," "
"R83259","2025-11-17","30","Ventas","2","Excelente"
"R83263","2025-11-29","58","Soporte","6"," "
"R83264","2025-11-20","40","Atencion","2","Mal servicio"
"R83265","2025-11-01","45","Ventas","6","Muy bien"
"R83266","2025-11-06","43","Atencion","4","Podria mejorar"
"R83267","2025-11-24","65","Atencion","2","Rapido"
"R83269","2025-11-02","42","Atencion","9","Mal servicio"
"R83272","2025-11-08","29","Soporte","6","Mal servicio"
"R83273","2025-11-14","21","Atencion","3","Podria mejorar"
"R83274","2025-11-04","27","Atencion","1","Muy bien"
"R83276","2025-11-09","23","Soporte","5"," "
"R83277","2025-11-24","42","Ventas","6"," "
"R83278","2025-11-11","31","Soporte","6"," "
"R83279","2025-11-30","51","Ventas","7"," "
"R83281","2025-11-05","39","Soporte","6","Podria mejorar"
"R83283","2025-11-10","20","Atencion","3"," "
"R83285","2025-11-09","33","Soporte","6","Excelente"
"R83288","2025-11-09","32","Soporte","8"," "
"R83292","2025-11-05","25","Ventas","10"," "
"R83295","2025-11-18","23","Soporte","8"," "
"R83298","2025-11-23","19","Postventa","2","Mal servicio"
"R83299","2025-11-23","37","Ventas","8"," "
"R83300","2025-11-16","33","Soporte","3","Podria mejorar"
"R83301","2025-11-23","32","Atencion","3","Rapido"
"R83304","2025-11-07","38","Atencion","5","Rapido"
"R83305","2025-11-21","65","Atencion","8","Rapido"
"R83308","2025-11-05","25","Soporte","4"," "
"R83310","2025-11-21","64","Soporte","4","Rapido"
"R83311","2025-11-28","43","Atencion","3"," "
"R83313","2025-11-12","49","Atencion","9","Rapido"
"R83314","2025-11-08","43","Ventas","4"," "
"R83315","2025-11-05","36","Soporte","2","Podria mejorar"
"R83316","2025-11-15","57","Atencion","8","Excelente"
"R83317","2025-11-08","64","Ventas","7"," "
"R83319","2025-11-29","56","Atencion","6","Podria mejorar"
"R83322","2025-11-11","62","Ventas","7"," "
"R83323","2025-11-07","65","Atencion","7"," "
"R83326","2025-11-07","48","Atencion","6","Mal servicio"
"R83327","2025-11-11","43","Ventas","8","Excelente"
"R83328","2025-11-23","54","Soporte","8","Rapido"
"R83329","2025-11-02","29","Atencion","5","Rapido"
"R83331","2025-11-19","25","Soporte","6","Rapido"
"R83332","2025-11-24","37","Soporte","6"," "
"R83333","2025-11-01","26","Ventas","3"," "
"R83340","2025-11-12","26","Atencion","1","Muy bien"
"R83342","2025-11-19","42","Postventa","6"," "
"R83343","2025-11-22","42","Ventas","2"," "
"R83349","2025-11-26","33","Ventas","4"," "
"R83351","2025-11-18","23","Soporte","8","Mal servicio"
"R83362","2025-11-16","62","Atencion","9","Mal servicio"
"R83363","2025-11-29","46","Ventas","9"," "
"R83364","2025-11-05","34","Soporte","6","Rapido"
"R83365","2025-11-04","51","Postventa","3"," "
"R83366","2025-11-06","50","Ventas","4"," "
"R83367","2025-11-20","45","Atencion","6"," "
"R83369","2025-11-24","23","Ventas","6"," "
"R83370","2025-11-27","31","Atencion","8"," "
"R83372","2025-11-28","45","Ventas","6","Rapido"
"R83373","2025-11-25","42","Ventas","5","Muy bien"
"R83374","2025-11-14","20","Atencion","2"," "
"R83376","2025-11-16","37","Atencion","8"," "
"R83377","2025-11-07","56","Ventas","7"," "
"R83379","2025-11-16","19","Ventas","2","Rapido"
"R83382","2025-11-25","60","Atencion","5"," "
"R83385","2025-11-12","48","Atencion","8","Mal servicio"
"R83388","2025-11-01","24","Soporte","1"," "
"R83391","2025-11-23","35","Soporte","7"," "
"R83392","2025-11-26","42","Atencion","6","Mal servicio"
"R83393","2025-11-28","64","Ventas","7"," "
"R83394","2025-11-20","24","Atencion","1"," "
"R83395","2025-11-07","32","Atencion","5","Muy bien"
"R83396","2025-11-21","31","Atencion","1","Muy bien"
"R83397","2025-11-29","39","Postventa","6"," "
"R83399","2025-11-10","27","Soporte","1"," "
"R83401","2025-11-05","46","Atencion","4"," "
"R83402","2025-11-11","52","Ventas","8"," "
"R83404","2025-11-17","64","Ventas","10"," "
"R83407","2025-11-18","55","Soporte","1"," "
"R83411","2025-11-09","65","Ventas","4"," "
"R83416","2025-11-08","57","Atencion","6","Muy bien"
"R83420","2025-11-29","38","Atencion","9","Rapido"
"R83421","2025-11-21","45","Ventas","1"," "
"R83423","2025-11-12","22","Ventas","9"," "
"R83424","2025-11-24","25","Soporte","1","Muy bien"
"R83430","2025-11-03","63","Atencion","7"," "
"R83431","2025-11-30","59","Atencion","9","Rapido"
"R83435","2025-11-14","63","Soporte","1"," "
"R83438","2025-11-27","20","Soporte","4"," "
"R83439","2025-11-18","59","Atencion","6"," "
"R83443","2025-11-29","39","Soporte","4"," "
"R83444","2025-11-28","26","Postventa","7"," "
"R83445","2025-11-02","30","Ventas","2","Excelente"
"R83446","2025-11-27","18","Atencion","3","Excelente"
"R83449","2025-11-24","46","Atencion","10","Rapido"
"R83454","2025-11-04","19","Atencion","10","Mal servicio"
"R83458","2025-11-05","41","Soporte","1"," "
"R83459","2025-11-29","47","Soporte","10"," "
"R83466","2025-11-08","29","Soporte","7"," "
"R83467","2025-11-06","47","Soporte","7","Mal servicio"
"R83468","2025-11-27","52","Atencion","8","Podria mejorar"
"R83471","2025-11-24","39","Atencion","10"," "
"R83475","2025-11-18","43","Ventas","6"," "
"R83476","2025-11-11","57","Ventas","10","Mal servicio"
"R83481","2025-11-11","28","Postventa","7","Mal servicio"
"R83483","2025-11-19","18","Atencion","9","Podria mejorar"
"R83489","2025-11-03","48","Ventas","9","Muy bien"
"R83490","2025-11-07","35","Atencion","5","Podria mejorar"
"R83491","2025-11-03","20","Postventa","8"," "
"R83493","2025-11-23","38","Ventas","3"," "
"R83496","2025-11-11","33","Soporte","1","Rapido"
"R83497","2025-11-03","41","Postventa","2","Excelente"
"R83499","2025-11-27","43","Atencion","5"," "
"R83502","2025-11-30","56","Soporte","8"," "
"R83504","2025-11-10","30","Atencion","6","Excelente"
"R83505","2025-11-08","37","Ventas","3"," "
"R83507","2025-11-24","64","Soporte","5"," "
"R83510","2025-11-29","39","Atencion","6"," "
"R83511","2025-11-30","62","Soporte","1"," "
"R83513","2025-11-24","49","Soporte","5"," "
"R83515","2025-11-23","42","Ventas","3"," "
"R83516","2025-11-02","38","Atencion","6","Muy bien"
"R83518","2025-11-23","58","Soporte","8","Muy bien"
"R83519","2025-11-13","58","Soporte","7"," "
"R83521","2025-11-06","64","Soporte","10","Podria mejorar"
"R83522","2025-11-18","26","Atencion","9","Muy bien"
"R83523","2025-11-15","31","Atencion","1","Mal servicio"
"R83525","2025-11-22","57","Postventa","4"," "
"R83528","2025-11-10","60","Atencion","7","Excelente"
"R83529","2025-11-27","28","Soporte","8","Muy bien"
"R83530","2025-11-25","24","Atencion","6","Rapido"
"R83531","2025-11-11","34","Atencion","8"," "
"R83532","2025-11-12","48","Soporte","1"," "
"R83533","2025-11-15","30","Atencion","9","Excelente"
"R83534","2025-11-15","58","Soporte","9","Rapido"
"R83536","2025-11-07","35","Ventas","1"," "
"R83539","2025-11-09","27","Ventas","3"," "
"R83543","2025-11-09","59","Ventas","7"," "
"R83547","2025-11-30","46","Ventas","9"," "
"R83552","2025-11-26","22","Ventas","1","Mal servicio"
"R83556","2025-11-03","19","Atencion","6","Mal servicio"
"R83561","2025-11-24","62","Soporte","9"," "
"R83562","2025-11-25","59","Ventas","4"," "
"R83569","2025-11-27","52","Ventas","1","Excelente"
"R83570","2025-11-17","22","Atencion","8"," "
"R83571","2025-11-21","23","Atencion","9"," "
"R83572","2025-11-19","51","Ventas","5","Rapido"
"R83573","2025-11-13","58","Atencion","7","Muy bien"
"R83575","2025-11-04","34","Atencion","6"," "
"R83577","2025-11-13","54","Atencion","4"," "
"R83578","2025-11-20","44","Atencion","3"," "
"R83579","2025-11-09","22","Atencion","7","Podria mejorar"
"R83582","2025-11-16","41","Ventas","3"," "
"R83585","2025-11-08","53","Atencion","4","Podria mejorar"
"R83587","2025-11-27","41","Atencion","6","Mal servicio"
"R83590","2025-11-21","25","Soporte","6"," "
"R83591","2025-11-19","60","Soporte","1","Muy bien"
"R83592","2025-11-06","38","Soporte","4","Podria mejorar"
"R83593","2025-11-05","51","Postventa","7","Muy bien"
"R83594","2025-11-10","26","Ventas","4","Rapido"
"R83596","2025-11-10","42","Postventa","7","Rapido"
"R83597","2025-11-08","26","Atencion","5"," "
"R83599","2025-11-11","54","Soporte","6","Excelente"
"R83602","2025-11-10","31","Atencion","1","Mal servicio"
"R83603","2025-11-06","60","Soporte","10"," "
"R83604","2025-11-03","49","Soporte","2","Excelente"
"R83608","2025-11-23","45","Atencion","4","Mal servicio"
"R83610","2025-11-01","53","Soporte","6","Rapido"
"R83611","2025-11-09","23","Ventas","10"," "
"R83612","2025-11-30","48","Atencion","8"," "
"R83615","2025-11-09","20","Soporte","8"," "
"R83616","2025-11-03","26","Soporte","5","Rapido"
"R83619","2025-11-10","19","Atencion","10"," "
"R83621","2025-11-02","27","Ventas","6","Rapido"
"R83622","2025-11-22","46","Ventas","10","Muy bien"
"R83623","2025-11-03","24","Ventas","9","Rapido"
"R83624","2025-11-18","30","Soporte","1","Muy bien"
"R83627","2025-11-21","33","Soporte","5"," "
"R83628","2025-11-20","32","Atencion","8"," "
"R83631","2025-11-19","60","Atencion","5","Mal servicio"
"R83637","2025-11-04","28","Ventas","7"," "
"R83638","2025-11-12","53","Ventas","6","Podria mejorar"
"R83639","2025-11-20","35","Soporte","7","Podria mejorar"
"R83640","2025-11-13","65","Atencion","5","Excelente"
"R83643","2025-11-03","59","Soporte","3"," "
"R83644","2025-11-18","47","Postventa","2","Podria mejorar"
"R83649","2025-11-05","61","Postventa","3"," "
"R83650","2025-11-11","32","Soporte","6","Podria mejorar"
"R83656","2025-11-02","58","Atencion","2","Rapido"
"R83659","2025-11-04","56","Soporte","8","Mal servicio"
"R83662","2025-11-03","49","Atencion","2","Rapido"
"R83663","2025-11-11","60","Atencion","10","Excelente"
"R83667","2025-11-20","18","Ventas","8","Podria mejorar"
"R83668","2025-11-14","36","Ventas","4"," "
"R83670","2025-11-04","39","Soporte","7","Rapido"
"R83671","2025-11-29","59","Atencion","8","Rapido"
"R83673","2025-11-08","37","Atencion","8","Rapido"
"R83674","2025-11-23","50","Atencion","1"," "
"R83675","2025-11-05","20","Atencion","9","Rapido"
"R83680","2025-11-23","18","Atencion","2"," "
"R83683","2025-11-06","25","Atencion","2"," "
"R83684","2025-11-01","51","Atencion","9","Mal servicio"
"R83687","2025-11-12","50","Ventas","7","Excelente"
"R83689","2025-11-26","40","Soporte","10","Podria mejorar"
"R83690","2025-11-07","19","Atencion","6"," "
"R83691","2025-11-11","36","Soporte","3"," "
"R83692","2025-11-10","41","Ventas","7"," "
"R83694","2025-11-25","28","Soporte","3","Podria mejorar"
"R83697","2025-11-05","57","Ventas","5"," "
"R83701","2025-11-12","29","Atencion","10"," "
"R83703","2025-11-26","44","Postventa","2","Rapido"
"R83704","2025-11-26","22","Soporte","3","Muy bien"
"R83707","2025-11-28","49","Atencion","1"," "
"R83712","2025-11-21","61","Atencion","5","Mal servicio"
"R83713","2025-11-03","38","Atencion","5"," "
"R83714","2025-11-20","58","Soporte","8","Muy bien"
"R83719","2025-11-07","55","Postventa","3"," "
"R83721","2025-11-28","35","Atencion","1"," "
"R83722","2025-11-17","53","Soporte","9"," "
"R83723","2025-11-30","64","Ventas","1"," "
"R83724","2025-11-06","42","Soporte","6","Rapido"
"R83725","2025-11-20","45","Soporte","6","Muy bien"
"R83727","2025-11-25","38","Atencion","5"," "
"R83731","2025-11-18","63","Ventas","6"," "
"R83732","2025-11-01","28","Soporte","4"," "
"R83737","2025-11-02","30","Atencion","7"," "
"R83739","2025-11-23","53","Ventas","8"," "
"R83740","2025-11-27","38","Atencion","3","Excelente"
"R83746","2025-11-23","39","Soporte","7","Excelente"
"R83747","2025-11-09","53","Atencion","7"," "
"R83751","2025-11-17","47","Atencion","7"," "
"R83754","2025-11-29","31","Atencion","1","Mal servicio"
"R83755","2025-11-05","53","Atencion","5","Excelente"
"R83757","2025-11-24","48","Atencion","9","Muy bien"
"R83759","2025-11-26","40","Atencion","3","Muy bien"
"R83760","2025-11-10","35","Soporte","4"," "
"R83762","2025-11-25","55","Ventas","10"," "
"R83764","2025-11-20","24","Soporte","2","Rapido"
"R83765","2025-11-30","26","Ventas","9","Podria mejorar"
"R83766","2025-11-01","41","Atencion","9","Rapido"
"R83767","2025-11-09","24","Atencion","7"," "
"R83768","2025-11-03","53","Soporte","3","Muy bien"
"R83769","2025-11-17","63","Atencion","2","Mal servicio"
"R83770","2025-11-26","64","Ventas","7","Mal servicio"
"R83772","2025-11-15","40","Atencion","3","Mal servicio"
"R83774","2025-11-24","62","Soporte","3","Muy bien"
"R83776","2025-11-11","49","Atencion","2","Muy bien"
"R83777","2025-11-15","26","Atencion","7","Mal servicio"
"R83778","2025-11-14","44","Atencion","4"," "
"R83779","2025-11-21","59","Soporte","5"," "
"R83780","2025-11-12","48","Postventa","8","Podria mejorar"
"R83783","2025-11-14","31","Postventa","4"," "
"R83787","2025-11-30","50","Atencion","6"," "
"R83788","2025-11-23","44","Atencion","4"," "
"R83789","2025-11-05","38","Atencion","4"," "
"R83791","2025-11-18","61","Ventas","9","Mal servicio"
"R83798","2025-11-07","58","Atencion","10"," "
"R83805","2025-11-26","58","Soporte","7","Muy bien"
"R83807","2025-11-06","27","Atencion","8"," "
"R83808","2025-11-12","19","Soporte","4"," "
"R83813","2025-11-04","51","Atencion","9"," "
"R83815","2025-11-22","40","Atencion","3"," "
"R83817","2025-11-25","36","Postventa","5","Podria mejorar"
"R83819","2025-11-07","61","Postventa","1","Rapido"
"R83822","2025-11-12","18","Postventa","7"," "
"R83823","2025-11-14","27","Postventa","5","Excelente"
"R83824","2025-11-23","48","Atencion","2","Mal servicio"
"R83829","2025-11-19","44","Soporte","6","Muy bien"
"R83831","2025-11-16","23","Soporte","7","Podria mejorar"
"R83832","2025-11-16","37","Atencion","6","Mal servicio"
"R83833","2025-11-08","28","Atencion","3"," "
"R83835","2025-11-15","50","Soporte","2"," "
"R83836","2025-11-17","38","Soporte","6","Excelente"
"R83840","2025-11-02","30","Soporte","8"," "
"R83842","2025-11-27","30","Atencion","7"," "
"R83847","2025-11-18","41","Postventa","5"," "
"R83849","2025-11-20","55","Soporte","2","Muy bien"
"R83850","2025-11-09","40","Atencion","7"," "
"R83851","2025-11-12","37","Ventas","4","Rapido"
"R83852","2025-11-16","31","Soporte","8"," "
"R83857","2025-11-14","60","Atencion","6","Mal servicio"
"R83863","2025-11-04","49","Soporte","5"," "
"R83865","2025-11-18","57","Atencion","3"," "
"R83870","2025-11-13","57","Postventa","7"," "
"R83872","2025-11-29","28","Atencion","5","Podria mejorar"
"R83873","2025-11-19","46","Postventa","2"," "
"R83874","2025-11-07","36","Atencion","1"," "
"R83876","2025-11-19","43","Atencion","5","Excelente"
"R83878","2025-11-19","28","Soporte","10","Rapido"
"R83882","2025-11-01","54","Postventa","8","Podria mejorar"
"R83883","2025-11-25","23","Soporte","2","Podria mejorar"
"R83884","2025-11-23","21","Postventa","10"," "
"R83889","2025-11-28","51","Atencion","4"," "
"R83890","2025-11-02","32","Postventa","8","Mal servicio"
"R83891","2025-11-20","62","Ventas","2","Mal servicio"
"R83892","2025-11-08","60","Soporte","1","Rapido"
"R83896","2025-11-29","27","Soporte","3","Mal servicio"
"R83897","2025-11-22","50","Soporte","2","Muy bien"
"R83899","2025-11-05","63","Soporte","7","Mal servicio"
"R83901","2025-11-23","60","Soporte","6"," "
"R83906","2025-11-16","53","Soporte","5","Excelente"
"R83907","2025-11-19","26","Atencion","2"," "
"R83908","2025-11-22","23","Atencion","2"," "
"R83912","2025-11-02","50","Soporte","9","Rapido"
